longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
8.414189085777926,50.57434656295265,43.30955470469392,4269,211,4764,1067,5824.3819672686295,884968,Saarland
9.103383502688223,53.69592292230947,15.600524022723867,2182,677,3938,1388,8712.97367347691,723702,Saarland
10.774674864796907,48.77459224407997,39.11825614522451,3741,701,3821,1263,1999.2341386712192,643081,Thuringia
13.256545252218862,50.95156204529761,33.52213009198506,2298,659,3026,90,7603.720952161601,681439,Schleswig-Holstein
8.668582123704029,54.43694991557403,47.980671551265374,671,442,3011,1972,5181.759730620708,187757,Brandenburg
15.1657464328284,52.3377176542934,16.711095978129237,2277,654,4359,380,5674.5186024217255,235087,Hamburg
14.485504015194927,53.38463215804798,11.94249999461016,4713,250,2929,1421,3556.4100590995713,350552,Bavaria
5.535593255730814,51.407951761483886,19.045445687676494,2119,935,980,703,3421.568383143507,464200,Hesse
7.79006776682505,54.84373167072504,16.60814501890634,758,247,4748,1470,2708.234338495446,478550,Bavaria
9.907490639251222,51.70929723745179,39.05747422130808,528,914,4633,1941,4360.111143028968,988400,Hesse
6.150906776167215,47.36408571170073,37.989918673105926,3610,385,2255,1661,3150.8906049324723,230854,Schleswig-Holstein
8.833235879368468,48.58386239951836,35.13582053849002,1772,858,4062,1778,2707.5526866877826,787129,Bremen
13.141072781794508,50.238189031657186,14.737060150631951,3359,424,2189,470,9656.163213453923,964697,Schleswig-Holstein
12.485659292571086,51.81021738059021,43.78130633475904,4456,568,2420,720,5026.72854234393,299896,Baden-Württemberg
11.846228714226054,53.17544693927168,48.045720013651746,2561,465,4231,1208,7103.100993518097,141297,North Rhine-Westphalia
12.815812429945801,50.30468900723109,28.922261814889,2407,784,3145,1839,4367.333426569112,729823,Baden-Württemberg
7.2541605565567195,52.68046644012551,34.22177287832236,3403,563,3077,1041,6128.1436942574865,787269,Rhineland-Palatinate
8.758679263512054,53.318956024873,27.531144455925293,3393,872,3719,1966,5492.818981302693,855422,Lower Saxony
12.438667305052093,49.53808157799986,17.760097179617173,1895,152,1577,1186,6514.193335157116,983465,North Rhine-Westphalia
14.671582393344599,54.83416192028655,17.876642179847188,2322,420,574,540,7504.558790040325,186637,Saarland
10.980458592109047,52.197251961886685,19.103923523071092,564,629,4289,433,6975.182851761826,665051,Brandenburg
8.109696160400903,54.04798448628905,13.58825018738693,1138,757,2911,552,7858.9304978473165,756110,Baden-Württemberg
5.332587838065809,51.447501510468854,45.58656346831929,4435,523,2578,550,2316.739671210276,851896,Saxony-Anhalt
12.813705118716346,52.93282485721859,43.62791603210086,2940,716,1456,1561,1846.280264531886,785477,Baden-Württemberg
5.086725138592844,53.164352492930924,25.773771259347654,3895,374,3791,947,4050.0948977133103,437784,Thuringia
9.09946976803095,54.265987033876634,21.526313565207673,2056,489,913,1731,5336.450747875814,711864,Saxony-Anhalt
10.8359093601906,48.20279805497096,47.25852604461944,4920,966,2920,603,3019.623277863913,420572,Bremen
15.143226079439124,51.46626739335399,15.006806115476454,855,999,4969,1684,7959.020769729532,728689,Baden-Württemberg
5.984439995361901,50.42702810484685,29.909388176006072,1648,414,1469,691,7476.0034980078235,367495,Bremen
9.46536554165112,54.38527216938992,7.452416999397319,1763,612,3728,984,9222.21026467121,804229,Hamburg
5.267445196811735,47.84075755399199,13.604098865785206,2586,731,3711,1410,7560.641778807942,135051,Bavaria
8.768720827757495,54.8605911094473,32.18121200117794,4927,647,3517,958,1964.3078607570726,754798,Saarland
11.844541647237744,54.00361059274637,34.798264377987635,2231,381,2448,1138,6984.953414506562,883576,Bavaria
8.069747430514582,47.59061025251399,31.144811840295787,1893,440,533,998,4708.534039404539,931976,Schleswig-Holstein
7.307249446211986,50.927731084323796,44.13206371996804,990,705,1805,264,3336.5329942297944,968311,Mecklenburg-Vorpommern
6.27273556659803,52.74047600170021,49.703234937023616,3764,549,1078,845,6417.562801617974,471228,Bavaria
11.348542684223759,52.90521236552845,39.373782896881,1530,656,1070,167,3719.711506053943,452386,Saarland
12.647970064951547,54.25195300190337,25.92913028646915,2546,842,184,202,5777.706931127879,407924,Bavaria
12.391528546554046,53.39892348465849,42.52706012543462,785,360,4208,276,6183.796468207684,493656,Hesse
15.437471227925581,49.487443042752716,10.417432737470074,2889,810,2753,692,5761.602237857937,819311,Saxony-Anhalt
5.02973535282853,50.987478286899616,35.74718134006684,2344,757,2477,848,1096.1786822817512,552381,Saarland
12.119163192834396,52.61428610348683,28.32520043540453,1719,321,294,1585,4138.650227502991,245103,Bremen
11.604314608074034,48.10749473091481,13.012964881507328,3410,545,2853,336,8114.160378544036,266920,North Rhine-Westphalia
11.47613570967317,48.551926380801575,48.78201277760963,930,924,3868,887,4122.06079731526,175753,Thuringia
15.590473518242666,50.84833958487898,20.22968389004364,1867,997,331,369,5584.415497957276,613298,Bavaria
5.185588407070437,49.3859663896441,32.69405326835225,4620,372,4344,557,4119.688717221375,151039,Baden-Württemberg
12.66130673771595,53.90047399827276,44.53674068862284,3807,294,4835,1954,2793.141167396066,337256,Bremen
13.950465146720498,51.690218572164945,27.800997976166926,4993,690,3465,778,2797.781235987581,104795,Bremen
10.607879162837426,49.78932158174694,10.181203257939433,1766,462,2138,952,7739.736261763618,468862,Baden-Württemberg
8.673613565564901,53.79066420483528,41.843258795628046,3946,789,367,511,6651.573936731525,690511,Saarland
13.699241795501454,53.43902758843391,20.89461951764602,2021,124,3974,451,9388.513369800621,869151,Baden-Württemberg
6.069672181956671,54.98683901679416,49.23800910013274,3389,937,2202,1623,4789.041939433336,615045,Bremen
9.862392015029178,53.77846150666988,44.77214509000511,3936,989,1789,516,6729.105334352714,283014,Baden-Württemberg
10.719476120279221,50.31565227844544,43.405220000703075,3567,505,2742,1349,5216.856182559851,389157,Bremen
12.633520520280022,48.01999105415991,21.031392989205475,2925,620,462,372,5265.440855821557,122700,Schleswig-Holstein
5.999743052356504,53.725127265603824,39.07084000140795,2632,812,4116,746,8686.786380407897,779510,Hesse
7.505354516916471,47.478063343683154,49.3848078350715,953,389,1893,457,5088.724693736592,933013,Berlin
9.513317189591382,49.802169658758835,28.68447253780991,4346,169,3550,579,9353.501205681554,495812,Schleswig-Holstein
11.856241403221437,54.35790384617019,26.18294697298542,1248,708,874,1426,6584.565314328754,997014,Berlin
14.756568593391593,54.686131787560804,5.659961943743187,4667,356,128,1902,1768.8186367402925,155053,Rhineland-Palatinate
11.80708785065514,52.12451674816975,36.50916959307213,2926,911,3264,595,1611.84624445814,767791,Brandenburg
6.468076180284279,52.50918653586971,43.631490587083434,3322,471,1219,485,9840.827911102127,778256,Lower Saxony
15.786381460660106,47.33963590980418,16.135573373682348,4025,362,4020,836,4594.234474403033,684136,Bremen
14.589643082310422,51.11584272871638,19.176105970159554,1432,498,4553,1500,6287.129486655145,578239,Bavaria
10.529928372598565,51.37494543045073,27.530465959677038,1169,265,3795,1683,4884.274627031731,265849,Hamburg
15.145827799762964,49.72080596899289,8.243607081268259,4699,448,2248,859,2430.0679464514633,194229,Lower Saxony
10.955188731328494,47.54877467803107,9.033911424443165,4103,564,2398,543,2129.965327458404,136432,North Rhine-Westphalia
15.156366746780794,48.83126079779515,23.949984149963637,1930,409,2529,179,2914.265373624624,911657,Saarland
14.128871054636775,49.86387149488957,16.754852871653974,4140,129,200,1039,6448.040301066001,356393,Rhineland-Palatinate
15.65115051323727,50.48113589213064,23.271678613974583,4689,961,303,1003,5918.802286381829,283645,Lower Saxony
15.117610918559743,51.72741380426855,25.44738341449721,4808,732,2389,1184,3957.295890578543,740798,Baden-Württemberg
5.396371991714265,52.77913214958589,48.93230285326032,2698,222,3428,1071,1397.5681573735133,844714,Saxony-Anhalt
6.92249204577034,49.54105498619157,47.49169190462768,1993,841,4405,1150,3916.252451010056,720518,Bremen
9.280481448113044,49.631630079351865,11.287856819289473,3116,231,880,1138,4584.729912871627,926275,Baden-Württemberg
15.473569670249628,47.15753314178963,44.71636881795109,2096,174,2637,366,7807.81404640661,137240,Bremen
8.300318114235225,47.32699888075214,8.609299804853535,1523,397,2410,1932,7637.35590544081,970328,Bremen
6.765144082763611,49.062573554468294,27.843596137298935,3119,523,186,1629,2992.6728688242933,298190,Bremen
14.749351326952159,52.92195998139965,12.375945504939441,513,196,2199,217,3049.065567948238,217854,Saxony-Anhalt
9.910338570315233,52.0265106429913,21.465146541062033,1941,516,2716,1386,6650.945446489926,164667,Baden-Württemberg
14.986631537897587,53.15831216542268,38.45031015418991,2158,256,3089,1296,6865.987126557607,905301,Thuringia
6.762535129521575,53.151355489718576,24.102746571058244,3214,370,2468,1481,6049.924984634671,719729,Hesse
12.272292626589095,53.85253974135441,41.312807940710016,2625,579,2272,1178,2007.7424229501437,948173,Bremen
9.84290128112441,52.76255412789507,37.346706996689385,4078,966,3464,1864,3571.481335524314,684564,Thuringia
5.8413544593331395,54.83208735200658,47.42777507949573,3147,930,196,1140,1285.3289031496581,277418,Baden-Württemberg
12.661094591177505,54.19060175441454,29.037020926364477,2761,929,4936,1547,7854.34732725388,338252,Bavaria
7.721386310930691,51.693737329785876,41.096657929450785,2127,457,3702,1772,8258.530846280368,484151,Lower Saxony
5.435770748374695,51.705261363929374,19.530819785167335,4065,327,1046,1710,9284.325394701023,469130,Hamburg
5.659387280745306,47.27413632281784,20.55856302904391,1067,935,1986,1218,1791.240101056409,964337,Berlin
5.671863907734661,54.98821262166683,23.022970861167746,3056,437,610,403,9155.916606020837,733639,Berlin
14.985062532335434,48.05260797892913,23.491208043414005,2633,417,4723,1765,9265.827007244672,404888,Saxony-Anhalt
13.138723096120112,52.922777573052734,9.646394929968853,3034,390,4986,1005,9979.353931889656,426070,Bavaria
14.878685929351086,53.56812156099447,28.35945226993386,3771,710,261,1189,8000.997112398729,893959,Schleswig-Holstein
12.398405424261735,49.984436234441624,9.356144867106151,3457,439,3545,640,3363.740520769474,820794,Rhineland-Palatinate
10.818339219339714,48.57481643732251,45.039296111889385,3257,598,2520,951,3381.0298274704455,995093,Hesse
8.34891000782116,47.79007909432444,7.78301524504819,1930,552,4652,1809,7193.95189938095,970073,Brandenburg
15.977584764615408,52.98884804663662,25.236249363918894,4614,687,2765,97,7117.593954959538,848377,Baden-Württemberg
8.984079648333283,50.62122823364557,17.811232987569372,3721,231,3537,962,6942.962805359239,796242,Brandenburg
10.177138441353005,52.709742072009085,11.969123704451558,2310,213,2167,946,4178.087814164458,177926,Berlin
9.16069692415808,54.32326119081441,40.272651087899554,1111,134,3466,609,5678.175504524116,698235,Schleswig-Holstein
15.774796222690044,48.17266988920845,37.17195795137865,4595,311,2951,1580,3713.477312204193,871834,Hamburg
6.921242239345064,54.3533680057904,11.56765505816809,4412,958,3439,160,6371.116438746869,211639,Berlin
8.607868009988877,50.29301167606749,33.474453849783956,3248,812,970,72,7951.619595274395,766398,Bavaria
12.483835326165018,49.44213607917831,40.66498252987007,4695,589,2816,1540,7288.266517611801,885192,Rhineland-Palatinate
5.695283801724937,54.54449808482223,39.79994991664491,3453,562,327,1102,4892.547954563248,608891,Berlin
11.67974311412695,54.925213540851196,9.15258189485127,2579,816,3857,381,5722.5556095067095,236569,Thuringia
10.254111531640577,48.59113774213959,35.848072357059934,3808,565,3381,1496,7951.766469934228,532464,Bavaria
8.123999744383113,52.254706775615865,37.221076439760964,1573,206,3724,123,3095.6761823802526,257907,Lower Saxony
7.622546090164638,47.851962510168484,43.79748201689122,3891,565,1238,947,2991.6873910139293,664718,Saarland
10.659640176286324,52.207312030860045,27.8619952489244,3444,324,3079,449,5364.8813182243375,694296,Bavaria
9.047203385907455,53.6185058222068,25.74923001365108,1392,277,3362,661,5447.228304526007,855070,Rhineland-Palatinate
10.02171880388921,52.47598837219254,48.430234621376144,2346,623,1545,1862,1211.2547313881512,431317,Thuringia
8.712251199406639,50.338665136500765,40.84305150824391,4552,716,2715,908,6237.517050100953,858937,Mecklenburg-Vorpommern
15.675430629555754,50.064530876510155,30.142894586292005,3354,422,2950,1709,4759.672890705083,837279,Brandenburg
6.4678337492016444,50.14497932178734,19.877768209007577,3605,852,2898,222,6187.417344870728,146415,Schleswig-Holstein
6.0648434849621164,51.71769454394339,43.03570982015798,4978,890,4809,1470,9233.413065451668,373007,Lower Saxony
8.777309016700077,54.052538160579964,25.49463752589821,1038,296,688,1313,3998.0627473532063,691936,Bremen
11.501295909575404,54.43252925815014,9.170833647117227,2338,397,4434,1691,1970.5225982315371,748952,Berlin
12.25094119035031,47.42823696165854,25.47069227210479,2566,910,3013,732,2858.6681991061882,656723,Rhineland-Palatinate
9.369824218848462,48.45297915716551,44.23857782675658,3276,287,2075,1153,3758.8335212099637,469084,Bavaria
15.992057933143881,47.897794526626306,25.172696610250046,844,416,3714,1894,8771.230863577883,252821,Berlin
8.870822958123469,48.546677126135314,5.645711648315755,1744,437,2239,1069,5941.668629023574,738007,Bavaria
12.935473347559476,49.77286248487337,32.51683957624113,998,971,3676,1783,9955.738598510567,215851,Schleswig-Holstein
12.013409639838722,51.05225346098099,49.812350153512945,3101,305,2535,775,3565.288143464553,408722,Brandenburg
13.943592495722067,52.035689816073216,41.77618628182303,2294,707,3812,846,1618.5413450698209,102390,Bavaria
15.73848229799202,52.85713775311761,32.775707597816655,4894,967,3919,344,3710.6932265675946,287618,Thuringia
14.787730220900942,54.12089233108646,46.147949905904824,3822,992,4464,441,9933.354392031797,790649,Saarland
13.410181717934794,54.912707497838326,41.61117567429778,4241,981,1053,581,7687.89248264318,757320,Mecklenburg-Vorpommern
12.680733256001197,52.30285182845696,27.43877087330182,2245,615,3191,1464,9235.55214684807,664150,Hesse
8.690479866434895,53.762916149342104,31.60491284333218,3405,606,2135,638,6353.602603380645,562557,Thuringia
6.624541360273781,53.22431077539759,37.908176414135895,578,765,1973,1211,3478.271053418411,399204,Hamburg
5.688996033657907,49.460256313749696,43.08917737904891,4682,407,170,1100,9589.882410616427,175189,Schleswig-Holstein
7.660918746216333,54.005538161879386,7.617938106952013,966,438,4357,198,3062.4080713731255,991047,North Rhine-Westphalia
9.755096292994285,47.34210510358239,39.866173572251796,4991,208,4410,1432,4574.02630629533,833240,Baden-Württemberg
10.741959009929808,47.002938750011666,25.13765479901909,780,835,1181,1622,3640.490263174975,330510,Lower Saxony
13.503919094603587,49.18986103510771,34.735935213569334,2783,722,4858,1960,6791.131443189873,141289,Baden-Württemberg
15.546150153622524,50.696780237019595,39.408485493148255,2589,366,882,1233,4762.087533619082,611299,Berlin
6.290525284232921,52.106903160005416,29.277586626235173,1712,945,968,347,9613.973875100703,861034,Hamburg
6.177045542131707,47.81416213235636,12.133168276117956,2211,625,1705,262,9706.78070847628,251423,Hesse
11.486641953149057,52.38408107067872,23.428707418321974,1920,933,1390,1730,1872.2261621292864,392184,Brandenburg
13.199378813420223,53.41452693647756,8.45928471885709,2176,103,4263,1490,9354.997832848198,244381,Saxony-Anhalt
14.329654183816833,48.482503356634936,36.01853110198687,4897,240,104,525,8181.96413654392,795126,Mecklenburg-Vorpommern
15.294152882384674,50.32100203865435,47.91677818833875,1049,108,2208,510,7411.036925203087,807076,Hesse
15.817688664867061,51.159879919626476,40.78637655008841,2886,878,4504,209,4265.073832180503,793076,Mecklenburg-Vorpommern
9.397818614469784,50.61445614467584,22.540389025420343,4476,993,1059,97,7116.015158784935,766196,Bremen
9.183687018803305,53.39863944710777,31.293117320247244,3968,874,4585,293,8295.997905286913,831838,Thuringia
6.625895443669997,54.684179184954644,18.689030413109112,3816,920,4256,664,8473.822713615704,723709,Lower Saxony
12.534278825519154,53.39162531206544,29.347051979973426,3592,515,752,1622,8251.980566527482,132748,Saxony-Anhalt
12.224381542849208,47.6239425430066,18.53271076030881,1773,987,3051,803,3880.212310537743,103059,Bavaria
14.48268855436328,53.43948457727302,38.22461405593745,3567,399,1513,201,2665.1169282190085,999183,Baden-Württemberg
6.069837942664047,47.53277065788441,16.670367859416146,4073,761,3997,964,5893.978155606181,287534,Baden-Württemberg
10.47554598607876,48.88776308193256,48.38091756952525,946,369,1006,332,3288.0341881397985,530532,Saxony-Anhalt
11.391901226392694,48.22477517468578,34.787692947808914,3915,427,1538,357,8064.866640982519,869111,Berlin
7.657127440439103,48.580152854768684,8.095003145772969,2006,401,1862,1634,1402.029878713507,317838,Thuringia
6.859279467420774,51.226521016458804,5.484999357756192,980,640,3983,561,4828.676928890752,290979,Schleswig-Holstein
14.455389200615835,52.37351886088683,49.86708548922952,2106,438,2059,895,8007.292261204188,138329,Berlin
5.643884144591147,50.76257025868833,14.92275101971071,4047,417,2712,1191,1725.0319367888278,134738,North Rhine-Westphalia
10.176829943098802,54.67756511223395,19.06532368057299,4506,510,3154,1744,7182.8123075726835,211575,Mecklenburg-Vorpommern
6.274174014309738,48.922338560241336,14.378630639094876,4885,406,4632,1193,3079.569308475743,984358,Rhineland-Palatinate
10.027646374645041,53.10512184203834,46.7645797612032,3925,627,2294,1446,2146.545035190256,624874,Schleswig-Holstein
15.779585589765402,53.96145742805719,34.340578685087635,1429,933,3970,129,3770.981691254552,989716,Berlin
9.6607698880102,51.49652888603775,27.697384560024986,631,209,1448,1780,1174.026231947597,310382,Thuringia
14.428374092550241,50.64978001569243,30.094286652165668,857,791,4885,1917,6670.202475581411,216492,Bavaria
6.290471206015132,51.76947557423395,19.30427812846343,833,893,4333,438,3996.179946010853,115506,Bavaria
7.983772844380505,50.43047816128274,32.63787510637286,1347,630,1261,515,9943.400795152585,701535,Saxony-Anhalt
9.441720147340678,51.44155105858695,23.882016355471936,3487,651,4034,626,1880.554122510789,649976,Berlin
9.397933540102638,50.335471617030414,13.965266589088063,3602,788,2284,206,9053.958482578331,898536,Bavaria
12.385218265371684,50.20375768235307,34.547229486944666,4496,913,3163,790,5481.619738202154,943036,Bavaria
8.791899401130584,52.56277174511624,21.82282561666454,3197,639,4434,489,2059.306471837101,173338,Lower Saxony
12.85143555251018,47.742809704543745,40.32798706027227,4351,559,124,1177,8705.05607033827,734262,Rhineland-Palatinate
12.031055891479317,48.33233658183057,23.692773087928718,3725,144,1288,1392,1999.4100728666701,301912,Hamburg
9.390772597802503,53.80958777372003,27.872211877078836,2276,778,3437,288,6812.7335268667475,995240,Saarland
9.749361404197511,53.168618774521505,40.435991563140334,1776,341,106,1772,3206.9580634874237,460658,Rhineland-Palatinate
11.759804697913527,49.25162981835515,25.1545141813879,2861,100,1900,513,5042.057897856975,401709,Bremen
5.770464091591091,50.018151461326084,48.479951080587405,2032,749,1884,276,6157.179307588925,395423,Saarland
14.046474121912594,54.408212053027846,40.686290023780025,1842,634,4062,376,9277.079136288849,446354,Saxony-Anhalt
12.187632772250005,53.54461780139089,42.18936823917404,2644,937,1253,1631,3560.623844388508,591419,Lower Saxony
12.989767108596187,51.914770399837046,47.92642100166774,1496,737,3848,213,4489.253618754624,594516,Rhineland-Palatinate
10.906153011906294,48.77192143042366,22.498278297944335,703,938,2718,1639,2796.3619371209606,231022,Schleswig-Holstein
6.215248220909192,47.35401577052215,31.103611888197687,2199,954,2445,442,4092.594717947539,691631,Thuringia
9.45539174626645,50.45006277473519,36.21162833580216,1952,933,2866,1279,2132.3064512971873,166441,Saxony-Anhalt
9.459109411334117,52.381017114059695,35.305631759328385,2644,283,2714,449,5932.750565308703,127885,Lower Saxony
8.531472890475385,53.62784392414281,47.88215575524588,3134,771,3647,1793,6033.08452410146,880466,Mecklenburg-Vorpommern
5.329453573952243,53.82151204593816,17.975688524525054,4063,381,3710,1828,6610.3582259391105,400127,Thuringia
13.10979666856125,47.26220721034691,18.11126878816964,4637,939,3298,286,3073.171416741116,446507,Lower Saxony
6.207629038687507,48.953256270695036,46.3101980917616,1203,623,107,559,4891.200875687356,295208,Hamburg
11.669389463495936,49.712756707819224,40.968753877695185,3607,479,854,1805,1372.8617872205994,153679,Brandenburg
12.735392461139373,48.50985768767509,14.151048083131899,2756,285,4406,1989,1362.310188467805,599329,Bavaria
11.982649552270642,53.423803026910704,30.652109514174544,2632,667,3059,498,3785.1657254924808,894905,Hesse
15.550564771757724,53.13972610467954,38.55936803433477,3809,885,1281,892,5402.286560570968,434541,Schleswig-Holstein
6.136279705936525,51.134664323047765,20.88663757013791,3516,204,4707,316,7236.766163460822,720096,Saxony-Anhalt
14.53883875015719,54.86341182396684,24.547201304962552,3916,356,3380,544,7828.061185131597,827417,Baden-Württemberg
5.321092583338046,48.15246832872674,30.892847524740183,1202,879,2977,1554,4616.0288204132785,493056,Hamburg
10.884085404197924,54.19721362662135,26.019885089669476,1748,648,4758,1974,7800.457794358015,814720,Saxony-Anhalt
9.446679797331846,47.93170603329533,38.886907553106475,4211,839,4649,1269,7548.436095915952,627538,Brandenburg
10.76602246433134,48.305453644112966,5.267243915738138,3251,305,585,730,6692.267534846263,741075,Mecklenburg-Vorpommern
9.016098647660108,52.56975360200495,24.55846359759727,2249,864,702,1979,2274.667850338332,790393,Brandenburg
7.096236064340749,47.876557536333515,20.19116188979922,4692,364,774,361,3585.1958971923345,918494,Brandenburg
5.210351871935588,51.526760763349685,32.41238237734221,4190,419,2501,946,5804.890765861298,728963,Saarland
10.699647951702918,50.36186829178123,39.918129884661184,3577,494,4633,853,8325.387403733226,794521,Bremen
14.270545489533266,52.82779172432812,8.42653229906886,1692,829,4494,718,4629.8243516244465,624224,Schleswig-Holstein
9.105375513192737,54.20540191047092,12.112688012053658,1665,845,4398,400,9703.596217939077,383108,Bremen
7.451501998164782,53.15897211735244,34.9286730863915,4623,109,4773,747,6988.605127638721,983058,Saarland
5.885852038190285,53.79751901136951,38.228109845693766,2091,730,4701,131,3817.500733942237,254915,Bremen
5.938420154305737,47.26356358824986,31.469079968547593,1261,184,1963,119,6052.906721491042,858873,Bremen
7.435360909220495,49.48156398595363,49.22615070355669,3616,360,3829,1811,4375.663133245618,278600,Schleswig-Holstein
6.1001546701371065,51.12346469349066,27.47576700979586,1700,543,4044,936,9207.830299499696,195278,Schleswig-Holstein
7.915436682009302,50.32762651703823,11.133155079393962,867,139,4652,1309,1435.12474601231,292190,Saarland
5.727644083286502,48.85003962383751,35.8830977166986,1029,820,3209,863,3060.239815253367,502662,Berlin
5.721653539309182,49.462992783680185,32.093398498765914,852,566,388,1335,1869.098778558639,615428,Bavaria
14.419037975850602,54.56344776313284,31.568966376361853,2028,850,1741,842,8250.577227534986,105175,Thuringia
6.783322867797166,49.35344703897081,29.56341358608792,4308,818,616,801,2719.7146220469986,208003,Saarland
11.156506464057927,49.83123288143828,47.25930692972925,2303,315,309,519,7685.62642883872,511357,Hesse
13.508010988939336,47.02967819000015,10.81203785719511,1950,850,4639,575,6054.368447047161,511796,Brandenburg
10.020505218729733,53.760621018223,8.293878433624027,3782,408,3011,1585,8471.943867132037,603862,Bavaria
6.687057656452803,48.23872562721262,11.93527262197939,1301,455,309,1737,9954.53913422093,356376,North Rhine-Westphalia
7.195557563321257,48.63315420410981,16.024559445722772,3623,223,4360,980,2388.1310790076154,793970,Hamburg
9.762826269092988,49.042116136736205,31.68258437464111,581,660,1572,399,2353.7559832145985,109083,North Rhine-Westphalia
10.810574980963892,54.07697645475874,32.55913620935304,541,386,2385,1021,6725.93980048965,128992,Bavaria
8.843843212533884,48.65161128997052,15.467084485568792,4037,103,1405,1277,1326.739357040156,188726,Rhineland-Palatinate
13.596275602581274,53.380210886943516,27.015147468992186,4855,110,2177,525,8356.761551789536,181129,Baden-Württemberg
13.261238137420383,53.464394722583236,26.692783374548068,1244,388,4459,1004,4389.753626646619,211279,Mecklenburg-Vorpommern
15.199329881104298,54.416164550291164,25.38998448283512,2386,249,1726,1584,4590.412506335978,327090,Thuringia
5.318478039296566,47.92449050880251,41.159538271069614,3194,990,2538,735,6148.412315492215,733970,Berlin
14.852604203312238,48.73823177870265,26.226188144403434,504,210,4639,285,4078.858516903681,397723,Bavaria
9.318256673083662,52.94318633664577,39.126447318027466,1075,453,3153,244,3702.1171592617457,997032,Bremen
14.662097449179935,48.56800603424591,12.491650931215913,4583,758,4263,1499,2844.722969611968,804687,Hamburg
12.598632537721825,49.29063637498759,28.93853048329256,2635,325,3432,1593,7469.393232792113,961717,Mecklenburg-Vorpommern
15.86083632781365,48.3339326408909,42.0847149228438,3342,279,869,705,7917.513047541513,742990,Lower Saxony
13.35210696888335,48.381573489240395,12.997246276231595,1536,304,2736,1458,6472.923976483438,424050,Mecklenburg-Vorpommern
9.009990885964653,50.85242683702565,25.921497591394804,4598,291,748,1552,3124.304212352321,431773,Rhineland-Palatinate
10.511694901182274,47.87746449690367,32.40856922160725,4713,664,4003,1505,7252.8304891153375,206700,Schleswig-Holstein
9.140280707137864,49.573580947708976,13.31485586767793,3181,550,4357,173,2420.7301553014513,999471,Mecklenburg-Vorpommern
9.01403019623362,50.412751276791035,39.054452266013136,2269,957,4225,1116,8904.54215547451,693629,Thuringia
7.869949493191657,47.19638493219182,8.554831150834284,4212,590,2049,792,5016.934525989179,597402,Hesse
10.455673249108166,50.10666533179562,47.58869790084734,1841,578,3898,291,5282.751465354949,677970,Hamburg
12.499139395762974,47.75297948868413,26.06996723981611,4185,791,1533,1406,2837.3337140504777,395047,North Rhine-Westphalia
8.05074298435768,50.94862824916942,20.125538886446442,2950,448,2716,514,6539.6000901961315,330551,Rhineland-Palatinate
10.76817792184942,53.60590550845677,10.256315322318816,3215,269,3534,1231,9865.43996358203,803839,Mecklenburg-Vorpommern
6.2911832358761295,53.5473772974543,24.46684893805391,4861,885,4543,1929,6301.904365378937,749237,Brandenburg
6.758298155396105,47.64358812429921,34.691181322584725,4462,927,208,1913,6871.106390986349,656135,Thuringia
5.514869901834076,51.80982206139616,9.251927561407284,1280,928,4465,1696,3596.4024934199147,461614,Berlin
15.67804587047696,53.67669105576989,18.78210928254869,4323,113,1214,886,3932.662672380985,161757,North Rhine-Westphalia
5.042463866612872,48.90378034347708,42.620791224772,3802,709,1296,593,2767.2003106348034,627257,Brandenburg
6.964379648634219,53.09541209159679,34.07814615192473,2021,890,4732,210,5631.415047707712,316914,Mecklenburg-Vorpommern
11.741534284286915,54.12611477160075,14.286785533593076,602,344,4699,1973,2331.7711899543947,612495,Baden-Württemberg
5.895065587386358,53.44899321152355,12.240940810689013,4665,444,2179,1175,6566.331486045847,172415,Mecklenburg-Vorpommern
14.700861534065156,47.858408252124036,45.701826179040495,4938,514,2362,1472,5187.792017924458,193375,Rhineland-Palatinate
12.915821736265169,47.07247999617908,17.915909960344298,562,743,581,372,6618.807037280934,937014,Berlin
15.630289685816827,48.533792879374765,13.077507600438363,3584,259,3311,66,1636.4876465193468,978332,Hesse
10.583991019648414,49.16381872757299,49.998380834417105,559,132,2122,1233,8956.513649079312,110092,North Rhine-Westphalia
8.304440514743359,51.929463924927674,18.913632250005765,4958,277,3317,1200,4407.232403653746,341431,Saxony-Anhalt
11.044506300747987,50.07418540193855,10.613308451421366,4305,651,4480,165,2862.3822281379976,438775,Thuringia
15.239005890277705,52.62725624529179,25.779093338882618,2000,484,3471,1097,5507.053430555564,384767,Thuringia
10.728375809660466,49.82459968417287,24.545529958931695,4540,850,1763,1803,9368.388070062601,174727,Lower Saxony
7.939277350485505,48.2354033972368,46.7061114123649,1926,636,4560,1357,7248.575320680317,430223,North Rhine-Westphalia
14.651386680915316,49.501518747888284,11.039222636433713,1313,440,1388,783,4060.7804821032937,805961,Rhineland-Palatinate
9.091106233637074,54.07459381111308,9.101138275818808,699,655,3945,1353,3734.5919261967133,557956,Berlin
5.015216849988991,54.668258753960515,9.184040190800605,1084,461,3872,894,6951.579013237231,256696,Mecklenburg-Vorpommern
7.724535247415475,48.660101872538945,45.69293596200064,2122,830,4371,791,1799.2419085619865,641555,Lower Saxony
8.500568600947686,53.30774709619553,25.22161300824847,4446,319,3991,858,4288.691642267634,882147,Bavaria
